full_address,shape_X,shape_Y
"39 Hilton Road, Highcliff, Dunedin",170.5534131,-45.89039842
"91 Hocken Street, Kenmure, Dunedin",170.4708796,-45.88128682
"5A Monro Street, Maori Hill, Dunedin",170.497913,-45.85789387
"45B Queens Gardens, Dunedin Central, Dunedin",170.5036161,-45.8781775
"10 Silverstream Drive, Mosgiel",170.3332932,-45.87231765
"16 Eden Street, Mosgiel",170.3421944,-45.86896913
"2 Goodall Street, Mosgiel",170.3415568,-45.87094572
"41 Tyne Street, Mosgiel",170.3384287,-45.87254747
"46 Martin Road, Fairfield, Dunedin",170.3918017,-45.8980211
"4 Arcadia Place, Halfway Bush, Dunedin",170.474414,-45.86229433
"31 Adderley Terrace, Ravensbourne, Dunedin",170.5494042,-45.86597612
"113A MacLaggan Street, Dunedin Central, Dunedin",170.4962932,-45.87854608
"12 Hobson Street, Saint Clair, Dunedin",170.4870557,-45.90874795
"88A Tomahawk Road, Andersons Bay, Dunedin",170.5340848,-45.90116087
"1073 George Street, North Dunedin, Dunedin",170.514041,-45.85518497
"7 Glengarry Court, Mosgiel",170.3666912,-45.87420258
"7 Allandale Road, Saint Clair, Dunedin",170.4867448,-45.90714725
"55 Warden Street, Opoho, Dunedin",170.5310745,-45.85564592
"3 Clariton Avenue, Green Island, Dunedin",170.4185316,-45.90818392
"335 Tomahawk Road, Ocean Grove, Dunedin",170.5503151,-45.90392225
"60 Oregon Street, Ocean Grove, Dunedin",170.5515896,-45.90377708
"115A Musselburgh Rise, Musselburgh, Dunedin",170.5191061,-45.89746498
"26A Gresham Street, Tainui, Dunedin",170.5298256,-45.90193488
"575A Princes Street, Dunedin Central, Dunedin",170.4989391,-45.88309018
"40 Salisbury Place, Mosgiel",170.362551,-45.87506808
"21A Melville Street, Dunedin Central, Dunedin",170.4964299,-45.88388565
"33B Nairn Street, Kaikorai, Dunedin",170.4859991,-45.86419767
"50 Finnie Road, Scroggs Hill, Dunedin",170.3469469,-45.91613402
"15 Westland Street, Green Island, Dunedin",170.4265348,-45.90195887
"16 Lauder Street, Company Bay, Dunedin",170.5995408,-45.85469715
"39 Christie Street, Abbotsford, Dunedin",170.4321431,-45.89504913
"166 Crawford Street, Dunedin Central, Dunedin",170.4996326,-45.88367815
"205 Princes Street, Dunedin Central, Dunedin",170.5019512,-45.87734187
"24 Silverton Street, Andersons Bay, Dunedin",170.5279537,-45.89551795
"134 Hall Road, Sawyers Bay, Dunedin",170.5930578,-45.81252597
"6 Jane Street, Macandrew Bay, Dunedin",170.5938877,-45.87164335
"5 Mary Street, Port Chalmers, Dunedin",170.621966,-45.81897227
"37 Severn Street, Green Island, Dunedin",170.4176469,-45.89615408
"46 Montague Street, North East Valley, Dunedin",170.5395391,-45.84785257
"90 Fitzroy Street, Forbury, Dunedin",170.485025,-45.89894902
"20 Coombe Hay Terrace, Careys Bay, Dunedin",170.618303,-45.80914808
"48 Belgrave Crescent, Belleknowes, Dunedin",170.481105,-45.87039152
"109 Ravenswood Road, Saint Clair, Dunedin",170.4830116,-45.91142115
"157 Easther Crescent, Kew, Dunedin",170.4815401,-45.90613247
"27 Macandrew Road, South Dunedin, Dunedin",170.5035901,-45.89545455
"104 Buccleugh Street, North East Valley, Dunedin",170.5207906,-45.85118462
"14 Signal Hill Road, Opoho, Dunedin",170.5279714,-45.85678363
"1 Torridon Street, North Dunedin, Dunedin",170.5304834,-45.85702392
"179 Tomahawk Road, Andersons Bay, Dunedin",170.5364288,-45.90338462
"54 Hunt Street, Andersons Bay, Dunedin",170.5350241,-45.89763347
"277 Main South Road, East Taieri, Mosgiel",170.3168702,-45.9038341
"60 George Street, Port Chalmers, Dunedin",170.62006,-45.81665097
"24 Ruru Avenue, Saint Leonards, Dunedin",170.5779061,-45.84317638
"21 Fea Street, Dalmore, Dunedin",170.5107873,-45.85112562
"54 Bennett Road, Ocean View, Dunedin",170.3378399,-45.94135292
"67A Gladstone Road, Dalmore, Dunedin",170.5157104,-45.85198133
"816 Brighton Road, Ocean View, Dunedin",170.3449654,-45.9390851
"36 Chain Hills Road, Chain Hills, Dunedin",170.3703798,-45.89537828
"1 Wingatui Road, Mosgiel",170.375619,-45.87878953
"22 Bell Crescent, Concord, Dunedin",170.4613441,-45.90458095
"87 Hocken Street, Kenmure, Dunedin",170.4711549,-45.88167902
"179 Mornington Road, Kenmure, Dunedin",170.4635324,-45.89497658
"95 Easther Crescent, Kew, Dunedin",170.4852097,-45.9041482
"58 Broughton Street, South Dunedin, Dunedin",170.5020882,-45.89547933
"416 North Road, North East Valley, Dunedin",170.5396303,-45.84450952
"432 North Road, North East Valley, Dunedin",170.5405621,-45.84393413
"16 Delphic Street, Sawyers Bay, Dunedin",170.597577,-45.81664912
"33A Maitland Street, Dunedin Central, Dunedin",170.4947076,-45.88648753
"3 Robinson Street, Lookout Point, Dunedin",170.47211,-45.89346935
"493D Leith Street, North Dunedin, Dunedin",170.5182896,-45.86061652
"7 Paris Street, North East Valley, Dunedin",170.5258549,-45.84885635
"2B Belford Street, Waverley, Dunedin",170.5299707,-45.89048655
"9 Harrington Street, Port Chalmers, Dunedin",170.620879,-45.8219951
"27 Peninsula Beach Road, Port Chalmers, Dunedin",170.627707,-45.81855407
"17A Sutherland Street, Dunedin Central, Dunedin",170.4943978,-45.8792574
"5C Truby King Crescent, Liberton, Dunedin",170.5200648,-45.84565442
"68 MacLaggan Street, Dunedin Central, Dunedin",170.495752,-45.87831402
"182C Queen Street, North Dunedin, Dunedin",170.5117534,-45.85574075
"43 Eskvale Street, Saint Kilda, Dunedin",170.5093332,-45.90091893
"359B Leith Street, North Dunedin, Dunedin",170.516624,-45.86366527
"87 Bush Road, Mosgiel",170.3361982,-45.87730652
"966 Brighton Road, Brighton, Dunedin",170.3352977,-45.94521625
"10 Matthew Street, Abbotsford, Dunedin",170.4302553,-45.89863273
"11 Rennie Street, Green Island, Dunedin",170.4343645,-45.90333055
"21 Manchester Street, Bradford, Dunedin",170.4730118,-45.87024457
"223 Kaikorai Valley Road, Bradford, Dunedin",170.4735222,-45.87152645
"226 Kaikorai Valley Road, Bradford, Dunedin",170.4728348,-45.87174715
"147 Shetland Street, Wakari, Dunedin",170.4819427,-45.85822812
"14 Farley Street, Kaikorai, Dunedin",170.483694,-45.86292047
"349 South Road, Caversham, Dunedin",170.4780639,-45.89621348
"45 Skibo Street, Kew, Dunedin",170.4799146,-45.90281943
"17 Churchill Street, Saint Kilda, Dunedin",170.5017994,-45.9022349
"18 Bellona Street, Saint Kilda, Dunedin",170.5033117,-45.9019394
"343 North Road, North East Valley, Dunedin",170.5348733,-45.8468654
"46 Mechanic Street, North East Valley, Dunedin",170.5282939,-45.85240215
"43 Townleys Road, Mount Grand, Dunedin",170.4544913,-45.89205272
"38A Malvern Street, Woodhaugh, Dunedin",170.5087324,-45.85234082
"85G Victoria Road, Saint Kilda, Dunedin",170.5071669,-45.9073414
"459 Princes Street, Dunedin Central, Dunedin",170.4999501,-45.88120927
"82 Cannington Road, Maori Hill, Dunedin",170.5021507,-45.85372662
"37 Ajax Road, Port Chalmers, Dunedin",170.618152,-45.81692598
"2 Newbury Street, Company Bay, Dunedin",170.6018549,-45.853509
"3A Montrose Street, Mosgiel",170.3436105,-45.8757208
"61A Prince Albert Road, Saint Kilda, Dunedin",170.5064202,-45.90250895
"15 Eskvale Street, Saint Kilda, Dunedin",170.5077845,-45.89904002
"18A Lawson Street, Roslyn, Dunedin",170.4863679,-45.87282565
"25 Manchester Street, Bradford, Dunedin",170.4729972,-45.87013897
"40C Minto Street, Andersons Bay, Dunedin",170.5328291,-45.9025569
"128B Musselburgh Rise, Musselburgh, Dunedin",170.5201534,-45.89802235
"3 Oak Place, Mosgiel",170.3602888,-45.87992713
"4 Campbell Lane, Mosgiel",170.3598737,-45.8819557
"8 Gretna Place, Mosgiel",170.3610615,-45.87603658
"235 Helensburgh Road, Helensburgh, Dunedin",170.483976,-45.85317002
"16 Church Street, Green Island, Dunedin",170.4333765,-45.90389332
"112 District Road, Green Island, Dunedin",170.4344772,-45.90509592
"172 Main South Road, Green Island, Dunedin",170.4353224,-45.90235555
"10 McDonald Street, Brockville, Dunedin",170.4539613,-45.87047878
"31 Scoular Street, Maryhill, Dunedin",170.4742001,-45.89048673
"90 Preston Crescent, Belleknowes, Dunedin",170.4809678,-45.87560537
"800 North Road, Upper Junction, Dunedin",170.5680803,-45.83592477
"35 Mitchell Avenue, Maryhill, Dunedin",170.4764334,-45.8882201
"127 Frederick Street, North Dunedin, Dunedin",170.5124939,-45.86926938
"22 Cavell Street, Musselburgh, Dunedin",170.5165016,-45.8990088
"54 Botha Street, Tainui, Dunedin",170.5210826,-45.90112255
"103 Ravensbourne Road, Ravensbourne, Dunedin",170.5400791,-45.86871378
"48 Scobie Road, Waverley, Dunedin",170.536452,-45.88267758
"18 Elliffe Place, Shiel Hill, Dunedin",170.5376478,-45.8903082
"16 Laing Street, Port Chalmers, Dunedin",170.6172014,-45.8227648
"40 Meridian Street, Port Chalmers, Dunedin",170.6166552,-45.82671843
"10 King Street, Mosgiel",170.3496575,-45.88091427
"8 Sherwood Street, Portobello, Dunedin",170.65245,-45.84077462
"30 Doon Street, Mosgiel",170.3608738,-45.87642378
"68 Hocken Street, Kenmure, Dunedin",170.4711637,-45.88282102
"14 Grove Street, Saint Kilda, Dunedin",170.5052553,-45.89978523
"70A Heriot Row, North Dunedin, Dunedin",170.5056322,-45.86410617
"111F Cliffs Road, Saint Clair, Dunedin",170.4803258,-45.91689648
"3 Rowan Street, North East Valley, Dunedin",170.5380011,-45.84738948
"10 Esk Place, Mosgiel",170.3376204,-45.87033768
"233 Kaikorai Valley Road, Bradford, Dunedin",170.4733772,-45.87218718
"5 Tilburn Street, Halfway Bush, Dunedin",170.4708528,-45.85774155
"114 Chapman Street, Wakari, Dunedin",170.490837,-45.85626165
"216 Bay View Road, South Dunedin, Dunedin",170.4975486,-45.90170003
"6 Braeburn Street, Vauxhall, Dunedin",170.5275078,-45.88562383
"389 Portobello Road, Macandrew Bay, Dunedin",170.5764165,-45.87836172
"86 Hall Road, Sawyers Bay, Dunedin",170.5947092,-45.81368427
"207 Main South Road, Green Island, Dunedin",170.4286321,-45.90201017
"70 Fingall Street, South Dunedin, Dunedin",170.5055808,-45.89806393
"22 Wynyard Street, South Dunedin, Dunedin",170.5029179,-45.8978814
"24A Glenbrook Drive, Mosgiel",170.3627591,-45.87171093
"24A Motu Street, Saint Clair, Dunedin",170.4840634,-45.90800762
"53 Grandvista Drive, Green Island, Dunedin",170.4150385,-45.89340275
"30 Raynbird Street, Company Bay, Dunedin",170.6024272,-45.85419443
"28 Factory Road, Mosgiel",170.3516356,-45.87293793
"63B Gordon Road, Mosgiel",170.3511662,-45.87954265
"11 Grove Street, Saint Kilda, Dunedin",170.5055701,-45.8996212
"98C Harbour Terrace, North Dunedin, Dunedin",170.5203922,-45.86446107
"39 Cherry Drive, Mosgiel",170.3569707,-45.86563225
"14 Doon Street, Mosgiel",170.3579539,-45.8771705
"31 Havelock Street, Mornington, Dunedin",170.4773066,-45.88177453
"77 Doon Street, Mosgiel",170.3644213,-45.87570072
"40 Braeside, Kinmont Park, Mosgiel",170.3559393,-45.8944131
"722 Brighton Road, Ocean View, Dunedin",170.3552971,-45.9371079
"282 Chain Hills Road, Chain Hills, Dunedin",170.3883735,-45.88784402
"13 Estuary Crescent, Fairfield, Dunedin",170.396122,-45.90496162
"32 Howorth Road, Fairfield, Dunedin",170.4035157,-45.89979467
"36 Estuary Crescent, Fairfield, Dunedin",170.3981925,-45.90454562
"8 Brighton Road, Green Island, Dunedin",170.4220366,-45.90455647
"50 Kauri Street, Ravensbourne, Dunedin",170.5565578,-45.86177135
"2 Dall Street, Abbotsford, Dunedin",170.4293776,-45.89919737
"65 Glenelg Street, Bradford, Dunedin",170.4676681,-45.87351638
"108 Stafford Street, Dunedin Central, Dunedin",170.4934025,-45.88133773
"61 Carroll Street, Dunedin Central, Dunedin",170.4976866,-45.8815903
"19 Reid Road, South Dunedin, Dunedin",170.4966965,-45.89468388
"43 Grove Street, Saint Kilda, Dunedin",170.5074473,-45.90187473
"50 Somerville Street, Andersons Bay, Dunedin",170.5304913,-45.89233795
"79 Goodall Street, Mosgiel",170.333994,-45.87161733
"48 Dovecote Avenue, Corstorphine, Dunedin",170.4741091,-45.90669617
"15 Souter Street, Mosgiel",170.341837,-45.87222805
"2 Cornish Lane, Mosgiel",170.3592819,-45.87999177
"44 High Street, Mosgiel",170.3567426,-45.87646168
"48 High Street, Mosgiel",170.3569203,-45.87675448
"4 Eton Drive, Mosgiel",170.3607566,-45.88269023
"101 Hatchery Road, Portobello, Dunedin",170.64859,-45.83106778
"6 Thomas Square, Mosgiel",170.3596944,-45.88343305
"1 Scotland Terrace, Green Island, Dunedin",170.440144,-45.90223605
"20 Scotland Terrace, Green Island, Dunedin",170.4425012,-45.90348027
"20 Bradford Street, Bradford, Dunedin",170.4697037,-45.87521373
"84 Preston Crescent, Belleknowes, Dunedin",170.4808216,-45.87585402
"114 Oakwood Avenue, Balaclava, Dunedin",170.4769377,-45.89121997
"8 Roger Street, Macandrew Bay, Dunedin",170.6007729,-45.87000878
"159 Surrey Street, Saint Clair, Dunedin",170.4891496,-45.9019751
"272 Macandrew Road, Forbury, Dunedin",170.4876925,-45.90172745
"11 Arney Street, South Dunedin, Dunedin",170.5042732,-45.89859697
"153 Signal Hill Road, Opoho, Dunedin",170.5361861,-45.85208058
"157 Evans Street, Opoho, Dunedin",170.5363863,-45.85086145
"4 St Ronans Road, Macandrew Bay, Dunedin",170.5792205,-45.87725527
"24A Shandon Road, Vauxhall, Dunedin",170.5292269,-45.88256472
"148A Taieri Road, Kaikorai, Dunedin",170.4836391,-45.86362963
"62A Green Street, Mosgiel",170.360523,-45.87400355
"45 Roebuck Rise, Broad Bay, Dunedin",170.6261242,-45.85006118
"6 Acacia Avenue, Maryhill, Dunedin",170.4779035,-45.88952667
"62 Scobie Road, Waverley, Dunedin",170.5358866,-45.88228708
"100 Glenelg Street, Bradford, Dunedin",170.4613167,-45.8715344
"6B Hereford Street, Roslyn, Dunedin",170.4881371,-45.86756777
"14B New Street, Saint Kilda, Dunedin",170.5068391,-45.90069665
"19 North Road, North East Valley, Dunedin",170.5191867,-45.8545446
"92 Gordon Road, Mosgiel",170.3494182,-45.87749133
"20 Agnes Street, Kenmure, Dunedin",170.4717293,-45.88882652
"117 Stuart Street, Dunedin Central, Dunedin",170.5047407,-45.87459033
"16 Dalmeny Street, North East Valley, Dunedin",170.5332348,-45.85057942
"173 Dalziel Road, Brockville, Dunedin",170.4534041,-45.86477977
"56 Drivers Road, Maori Hill, Dunedin",170.5014195,-45.85892948
"29A Dunblane Street, Maori Hill, Dunedin",170.4923049,-45.86133428
"27 Seaview Road, Brighton, Dunedin",170.3337156,-45.94467032
"4 Hampton Grove, Mosgiel",170.3580247,-45.88333507
"52 High Street, Mosgiel",170.3570856,-45.87702945
"57 Doon Street, Mosgiel",170.3621133,-45.87635022
"4 Quarry Road, Green Island, Dunedin",170.439176,-45.90230773
"38 Saunders Street, Brockville, Dunedin",170.4542334,-45.86929367
"24 Leary Street, Kenmure, Dunedin",170.4692116,-45.88927118
"5 Robinson Street, Lookout Point, Dunedin",170.4719325,-45.89345427
"87 Ann Street, Kaikorai, Dunedin",170.4843456,-45.86916432
"15 Dunblane Street, Maori Hill, Dunedin",170.4928661,-45.86178263
"74 Hargest Crescent, Saint Clair, Dunedin",170.4919387,-45.90614428
"14 East Avenue, Saint Kilda, Dunedin",170.4964304,-45.90370903
"2 Grove Street, Saint Kilda, Dunedin",170.504824,-45.8992405
"246 Larnach Road, Waverley, Dunedin",170.5397126,-45.88337818
"124 Highcliff Road, Shiel Hill, Dunedin",170.5396952,-45.89301178
"8A Hartstonge Avenue, Mosgiel",170.3481181,-45.87285777
"15 Holm Avenue, Broad Bay, Dunedin",170.6327758,-45.8474224
"5 Margate Avenue, Broad Bay, Dunedin",170.6300423,-45.84662688
"27B Littlebourne Road, Roslyn, Dunedin",170.4951271,-45.86793805
"8 Hilltop Crescent, Corstorphine, Dunedin",170.4656904,-45.91231373
"1A Dryden Street, Mosgiel",170.3522903,-45.87286905
"38 Grandvista Drive, Green Island, Dunedin",170.4152632,-45.89389007
"184 Shetland Street, Wakari, Dunedin",170.4810614,-45.85723273
"110D Harbour Terrace, North Dunedin, Dunedin",170.5203943,-45.86396717
"41A Melrose Street, Roslyn, Dunedin",170.4975278,-45.86685872
"15C Queen Street, Mosgiel",170.3511616,-45.88528217
"14B Grange Street, Dunedin Central, Dunedin",170.5112081,-45.87048812
"96A Hargest Crescent, Saint Clair, Dunedin",170.4915954,-45.90772238
"17 MacNee Street, Mornington, Dunedin",170.4837771,-45.88343667
"9 Porterfield Street, Macandrew Bay, Dunedin",170.5990016,-45.86497392
"408 High Street, Dunedin Central, Dunedin",170.4904927,-45.88099618
"172 King Edward Street, South Dunedin, Dunedin",170.4992776,-45.89416757
"2 Blanc Avenue, Fairfield, Dunedin",170.3981577,-45.90522627
"36 Cemetery Road, East Taieri, Mosgiel",170.3476912,-45.89339363
"36 Braeside, Kinmont Park, Mosgiel",170.35327,-45.89436082
"49 Gebbie Street, Kinmont Park, Mosgiel",170.3513849,-45.89295503
"21 Grant Dalton Street, Mosgiel",170.3634886,-45.85352133
"3 Titri Place, Mosgiel",170.3581736,-45.8647007
"6 Estuary Crescent, Fairfield, Dunedin",170.3954569,-45.90501323
"6 Alexander Street, Abbotsford, Dunedin",170.4227288,-45.89728
"20 Brighton Road, Green Island, Dunedin",170.4212985,-45.9059859
"37 Roy Crescent, Concord, Dunedin",170.4599872,-45.90505573
"54 Roy Crescent, Concord, Dunedin",170.4584622,-45.90581857
"57 Stephen Street, Halfway Bush, Dunedin",170.4700908,-45.85287435
"74 Greenock Street, Kaikorai, Dunedin",170.4773267,-45.86418418
"245 Signal Hill Road, Opoho, Dunedin",170.5514761,-45.8518146
"8 Nile Street, Saint Clair, Dunedin",170.492342,-45.90697227
"33 Garden Place, Glenleith, Dunedin",170.5006966,-45.84331965
"23 Lowe Street, Liberton, Dunedin",170.5144951,-45.84451275
"136 Dundas Street, North Dunedin, Dunedin",170.5196007,-45.86262738
"4 MacKenzie Street, North Dunedin, Dunedin",170.5150735,-45.8579083
"57 Duke Street, North Dunedin, Dunedin",170.5167886,-45.85817272
"10 Dundonald Street, Tainui, Dunedin",170.5236223,-45.90238358
"16 Birchfield Avenue, North East Valley, Dunedin",170.540927,-45.84462868
"20 Norwood Street, Normanby, Dunedin",170.542321,-45.84295825
"293 Ravensbourne Road, Ravensbourne, Dunedin",170.5600377,-45.86459022
"43 Totara Street, Ravensbourne, Dunedin",170.5571633,-45.86396442
"21A The Octagon, Dunedin Central, Dunedin",170.5044744,-45.87527888
"89A Glenelg Street, Bradford, Dunedin",170.4647989,-45.87294725
"94D Stevenson Avenue, Sawyers Bay, Dunedin",170.6001341,-45.8189512
"105 Severn Street, Green Island, Dunedin",170.4130395,-45.8924464
"75B Dundas Street, North Dunedin, Dunedin",170.5148769,-45.8617859
"55A Fitzroy Street, Caversham, Dunedin",170.4843766,-45.89760113
"43 Peninsula Beach Road, Port Chalmers, Dunedin",170.6243793,-45.81905615
"44 Chain Hills Road, Chain Hills, Dunedin",170.3715801,-45.89494997
"15 Slant Street, Careys Bay, Dunedin",170.6214246,-45.80832318
"16 Gillespie Street, North East Valley, Dunedin",170.5281021,-45.85023867
"559 Castle Street, North Dunedin, Dunedin",170.5155096,-45.86233523
"10 Bellona Street, Saint Kilda, Dunedin",170.504137,-45.90161103
"32 Westgate, Corstorphine, Dunedin",170.4660701,-45.91212407
"4 Bounty Lane, Belleknowes, Dunedin",170.4750452,-45.8751159
"144 Cowan Road, Pine Hill, Dunedin",170.5275972,-45.82485152
"208 Cowan Road, Pine Hill, Dunedin",170.5339724,-45.82162447
"30 Saddle Hill Road, Fairfield, Dunedin",170.371674,-45.90165675
"31 Soper Road, Mosgiel",170.3778034,-45.87545555
"465 Brighton Road, Westwood, Dunedin",170.3839957,-45.93067205
"2 Forbes Street, Balaclava, Dunedin",170.4727323,-45.89089613
"333 Kenmure Road, Kenmure, Dunedin",170.46709,-45.88596842
"56 Barr Street, Kenmure, Dunedin",170.4703941,-45.88785737
"207 Balmacewen Road, Wakari, Dunedin",170.4873929,-45.85377973
"173 Rattray Street, Dunedin Central, Dunedin",170.5006011,-45.87732097
"18 Fea Street, Dalmore, Dunedin",170.5112776,-45.8512235
"10A Shulma Street, Abbotsford, Dunedin",170.4271799,-45.89674113
"13A Forfar Street, Mosgiel",170.3484417,-45.88066995
"53A Crawford Street, Dunedin Central, Dunedin",170.5025013,-45.87967727
"5 Ayrshire Drive, Mosgiel",170.3667223,-45.86912903
"12C Forth Street, North Dunedin, Dunedin",170.5161019,-45.86910163
